"uuid";"url";"filename";"title";"author";"date";"coordinates";"address";"location";"topic";"content";"format";"event";"license";"publisher"
"cfdab8285f2343dd91001dffe49d25d7";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/cfdab8285f2343dd91001dffe49d25d7/image";"1905_1906_14_049.jpg";"1905_1906_14_049";"Gujer, Julius";1906;"696501,244880";"Gerbestrasse 7";"8610 Uster";"Baugeschichte Kirche";"Freie Kirche an der Apothekerstrasse/Gerbestrasse. Links der Kirche die Posamenterei an der Gerbestrasse und rechts der Kirche das alte Bezirksgebäude am Schulweg 2. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"c67ce982171140ffa58c6ec354767bc5";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/c67ce982171140ffa58c6ec354767bc5/image";"1905_1906_14_050.jpg";"1905_1906_14_050";"Gujer, Julius";1906;"696814,244907";"Florastrasse 19-23";"8610 Uster";"Baugeschichte Wohnbauten";"Links: Florastrasse 19-23, das flache Gebäude rechts daneben mit den Weberfenstern Florastrasse 27, rechts Florastrasse 31-35. Alle stehen noch. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"ce702043a8ee4ef6be0921642d2b13e2";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/ce702043a8ee4ef6be0921642d2b13e2/image";"1905_1906_14_051.jpg";"1905_1906_14_051";"Gujer, Julius";1906;"696854,244831";"Florastrasse 18a";"8610 Uster";"Baugeschichte Stadtraum";"Blick vom Haldenbuchweg über die Fabrik Zangger an der Florastrasse 18a zur kath Kirche. Rechts hinter ihr der Wagerenhof. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"c38636054b3845718d0420ebdb75560e";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/c38636054b3845718d0420ebdb75560e/image";"1905_1906_14_057a.jpg";"1905_1906_14_057a";"Gujer, Julius";1906;"696814,244907";"Florastrasse 23";"8610 Uster";"Baugeschichte Wohnbauten";"Blick in die Imkerstrasse zur Freiestrasse. Ganz links der Telegraphenmast.";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"1681910b313d4a0b88f1ab237b2dd0e7";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/1681910b313d4a0b88f1ab237b2dd0e7/image";"1905_1906_14_059.jpg";"1905_1906_14_059";"Gujer, Julius";1906;"696540,245015";"Zürichstrasse 5";"8610 Uster";"Baugeschichte Wohnbauten";"Kreuzung Seestrasse Zürichstrasse. Links oben Wohnhaus auf heutigem Stadthofareal.";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"be54c6447168454785714568c7ab4c24";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/be54c6447168454785714568c7ab4c24/image";"1905_1906_14_060.jpg";"1905_1906_14_060";"Gujer, Julius";1906;"696475,244761";"Schulweg 6";"8610 Uster";"Baugeschichte Schulhäuser";"Schulhaus Dorf. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"4b18c3fe29064d96ae6e78457a8f9ab9";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/4b18c3fe29064d96ae6e78457a8f9ab9/image";"1905_1906_14_061.jpg";"1905_1906_14_061";"Gujer, Julius";1906;"696890,244847";"Florastrasse 20";"8610 Uster";"Baugeschichte Wohnbauten";"Ruchwieshaus vom Garten der Villa Grunholzer an der Florastrasse 18 aus. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"582975857bee44e5a4f580b3c0dc2341";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/582975857bee44e5a4f580b3c0dc2341/image";"1905_1906_14_063.jpg";"1905_1906_14_063";"Gujer, Julius";1906;"696845,244866";"Florastrasse 18";"8610 Uster";"Baugeschichte Industriebauten";"Blick von der Imkerstrasse auf Villa Grunholzer und Spinnerei Zangger an der Florastrasse 18";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"f3a9c66813624ab09f9ae619baa9a747";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/f3a9c66813624ab09f9ae619baa9a747/image";"1905_1906_14_066.jpg";"1905_1906_14_066";"Gujer, Julius";1906;"696854,244831";"Florastrasse 18a";"8610 Uster";"Baugeschichte Industriebauten";"Wuhranlagen hinter der Fabrik Zangger an der Florastrasse. Links hinten die ref. Kirche. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"3410d59a5f864d868412156abc49c74f";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/3410d59a5f864d868412156abc49c74f/image";"1905_1906_14_067.jpg";"1905_1906_14_067";"Gujer, Julius";1906;"697250,245269";"Asylstrasse 22";"8610 Uster";"Baugeschichte Wohnbauten";"Wagerenhof an der Asylstrasse 22 von Südwesten. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"d07c7d2e2efc42f3ae72d3c03e17742b";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/d07c7d2e2efc42f3ae72d3c03e17742b/image";"1905_1906_14_071.jpg";"1905_1906_14_071";"Gujer, Julius";1906;"696572,244675";"Zentralstrasse 41";"8610 Uster";"Baugeschichte Kirche";"Blick vom Schulhaus Dorf auf die Kirche und Burg. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"cd1f6ecaa86546bdb57ae44ec9c8aa95";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/cd1f6ecaa86546bdb57ae44ec9c8aa95/image";"1905_1906_14_074.jpg";"1905_1906_14_074";"Gujer, Julius";1906;"696572,244675";"Zentralstrasse 41";"8610 Uster";"Baugeschichte Kirche";"Blick vom Schulhaus Dorf auf die Kirche und Burg. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"8c339a9b2c114e168ec4e4248a17996e";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8c339a9b2c114e168ec4e4248a17996e/image";"1905_1906_14_081.jpg";"1905_1906_14_081";"Gujer, Julius";1906;"697530,244662";"Aathalstrasse 32";"8610 Uster";"Baugeschichte Stadtraum";"Aathalstrasse Richtung Kirchuster. Links Oele. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"307ccc2e16de4dabb9c778ab647f4d24";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/307ccc2e16de4dabb9c778ab647f4d24/image";"1907_1910_15_009.jpg";"1907_1910_15_009";"Gujer, Julius";1907;"696838,244650";"Brauereistrasse 11";"8610 Uster";"Baugeschichte Industriebauten";"Die Brauerei Bartenstein von Nordwesten aus. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"8c9968d9122b40e8b97747289b3bfcc0";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8c9968d9122b40e8b97747289b3bfcc0/image";"1907_1910_15_017.jpg";"1907_1910_15_017";"Gujer, Julius";1907;;;"8610 Uster";"Baugeschichte Industriebauten";"Wuhranlagen im Herbst/Winter 1907 nahe der BUAG. (?) ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"54b3b738450e46bf92911c203cd3519d";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/54b3b738450e46bf92911c203cd3519d/image";"1907_1910_15_018.jpg";"1907_1910_15_018";"Gujer, Julius";1908;"696921,244801";"Florastrasse 22";"8610 Uster";"Baugeschichte Industriebauten";"Badende Kinder im Kanal vor der Badeanstalt. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"48838558fd6d4041bc3c8b5fb19117f1";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/48838558fd6d4041bc3c8b5fb19117f1/image";"1907_1910_15_021.jpg";"1907_1910_15_021";"Gujer, Julius";1908;"696838,244650";"Brauereistrasse 11";"8610 Uster";"Baugeschichte Industriebauten";"Badende Kinder im Aabach vor der Brauerei Bartenstein. Blickwinkel vom Bachbett aus. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"9eb022a322164006ab8f327bbf1f25f4";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/9eb022a322164006ab8f327bbf1f25f4/image";"1907_1910_15_034.jpg";"1907_1910_15_034";"Gujer, Julius";1909;"696845,244866";"Florastrasse 18";"8610 Uster";;"Frauengruppe im Garten wahrscheinlich der Vlla Grunholzer";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"08f0171739a1480599616c659c7b4fbb";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/08f0171739a1480599616c659c7b4fbb/image";"1907_1910_15_035.jpg";"1907_1910_15_035";"Gujer, Julius";1909;;"Langholz";"8618 Oetwil a.S.";"Baugeschichte Industriebauten";"Einweihung der Uster-Oetwil-Bahn im Langholz am 26. Mai 1909. Festgesellschaft vor zwei Triebwagen im Hintergrund. ";"jpeg";"Einweihung der Uster-Oetwil-Bahn";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"9b137f06042d43d397182ee78a0598a2";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/9b137f06042d43d397182ee78a0598a2/image";"1907_1910_15_042.jpg";"1907_1910_15_042";"Gujer, Julius";1909;"696854,244831";"Florastrasse 18a";"8610 Uster";"Baugeschichte Industriebauten";"Jugendliche auf dem Dammweg am Ruchwiesweiher. Im Hintergrund Holzverschalung der Badeanstalt, dahinter Fabrik Zangger an der Florastrasse 18a. Im Vordergrund hockend, die beiden Töchter von Julius Gujer.";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"22c56e5c990340d4b38ac6833ddda86e";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/22c56e5c990340d4b38ac6833ddda86e/image";"1907_1910_15_047.jpg";"1907_1910_15_047";"Gujer, Julius";1909;"696852,244894";"Florastrasse 35";"8610 Uster";"Baugeschichte Wohnbauten";"Mit Fahrrad an der Abzweigung Florastrasse – Imkerstrasse. Links Restaurant Frohsinn an der Florastrasse 35. Der metallene Mast hinter den drei Mädchen ist ein Telegraphenmast. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"8a447da62a874a048fd1e65e1f86f323";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8a447da62a874a048fd1e65e1f86f323/image";"1907_1910_15_048.jpg";"1907_1910_15_048";"Gujer, Julius";1910;;;"8124 Maur";"Baugeschichte Wohnbauten";"Villa Reinhart in Maur. ";"jpeg";"Ausflug nach Maur";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e1bb723a2b7d4e4db29b423006210373";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e1bb723a2b7d4e4db29b423006210373/image";"1907_1910_15_050.jpg";"1907_1910_15_050";"Gujer, Julius";1910;;;"8124 Maur";"Baugeschichte Wohnbauten";"Gasthof Reinhart in Maur. ";"jpeg";"Ausflug nach Maur";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"0da19c4ca0344239a63db84e96438b5f";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/0da19c4ca0344239a63db84e96438b5f/image";"1907_1910_15_054.jpg";"1907_1910_15_054";"Gujer, Julius";1910;"696910,244839";"Florastrasse 24";"8610 Uster";"Baugeschichte Wohnbauten";"Sog. „Villa Fürchterlich“ von Süden. Heute längst abgebrochener Satteldachflarz an der Florastrasse direkt nördlich der Dorfbadi. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"4162bf8d8b454587bdc1e6e24cd1da20";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/4162bf8d8b454587bdc1e6e24cd1da20/image";"1907_1910_15_055.jpg";"1907_1910_15_055";"Gujer, Julius";1910;"696910,244839";"Florastrasse 24";"8610 Uster";"Baugeschichte Wohnbauten";"Sog. „Villa Fürchterlich“ von Westen. Heute längst abgebrochener Satteldachflarz an der Florastrasse direkt nördlich der Dorfbadi. Der Weg vor dem Haus ist der Weg zur Badeanstalt. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"dff0e2d2c6754cd7847ceea5663a17f5";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/dff0e2d2c6754cd7847ceea5663a17f5/image";"1907_1910_15_056.jpg";"1907_1910_15_056";"Gujer, Julius";1910;"696219,244795";"Forchstrasse 7";"8610 Uster";"Baugeschichte Stadtraum";"Forchstrasse mit Blick auf die Fabrik Zangger III an der Seestrasse. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5b9982c9ba2d4c8991bff775216e5202";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5b9982c9ba2d4c8991bff775216e5202/image";"1907_1910_15_062.jpg";"1907_1910_15_062";"Gujer, Julius";1910;"696910,244839";"Florastrasse 24";"8610 Uster";"Baugeschichte Wohnbauten";"Villa Fürchterlich ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"099ba02848984b9f8fb6c9cc67897bcf";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/099ba02848984b9f8fb6c9cc67897bcf/image";"1909_17_005.jpg";"1909_17_005";"Gujer, Julius";1909;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Sekundarschule Freiestrasse 20. ";"jpeg";"Bezirksausstellung für Industrie, Gerwerbe und Landwirtschaft";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"2b50df399100456a9bbb296bbe3bf7dd";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/2b50df399100456a9bbb296bbe3bf7dd/image";"1909_17_007.jpg";"1909_17_007";"Gujer, Julius";1909;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Ausstellungspavillon auf dem Platz vor dem Schulhaus Freiestrasse 20. Im hintergrund Turnhalle ";"jpeg";"Bezirksausstellung für Industrie, Gerwerbe und Landwirtschaft";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"05383e33838840a6a8c6d3fe46e23564";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/05383e33838840a6a8c6d3fe46e23564/image";"1909_17_008.jpg";"1909_17_008";"Gujer, Julius";1909;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Ausstellungspavillon auf dem Platz vor dem Schulhaus Freiestrasse 20. Im hintergrund links Freiestrasse 21. ";"jpeg";"Bezirksausstellung für Industrie, Gerwerbe und Landwirtschaft";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"f1b5809b55d1444f95ed8c2f18e16f25";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/f1b5809b55d1444f95ed8c2f18e16f25/image";"1909_17_009.jpg";"1909_17_009";"Gujer, Julius";1909;"696980,244970";"Freiestrasse 21";"8610 Uster";"Baugeschichte Wohnbauten";"Freiestrasse 23 vom Schulhausplatz aus gesehen.";"jpeg";"Bezirksausstellung für Industrie, Gerwerbe und Landwirtschaft";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5879e82cf0974d899ba7d74176943a8d";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5879e82cf0974d899ba7d74176943a8d/image";"1909_17_010.jpg";"1909_17_010";"Gujer, Julius";1909;"697007,244955";"Freiestrasse 23";"8610 Uster";"Baugeschichte Schulhäuser";"Blick vom Schulhaus Freiestrasse 20 über die Kanzleistrasse zur kath. Kirche.";"jpeg";"Bezirksausstellung für Industrie, Gerwerbe und Landwirtschaft";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"3443c74ef743416e99c1aa5ab5c238bb";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/3443c74ef743416e99c1aa5ab5c238bb/image";"1909_17_012.jpg";"1909_17_012";"Gujer, Julius";1909;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Blick von Freiestrasse aufs Ausstellungstor und das Schulhaus Freiestrasse 20.";"jpeg";"Bezirksausstellung für Industrie, Gerwerbe und Landwirtschaft";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"b26ed0c01bc146618155861a11befa08";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/b26ed0c01bc146618155861a11befa08/image";"1909_17_013.jpg";"1909_17_013";"Gujer, Julius";1909;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Blick aufs Ausstellungsgelände auf dem Schulhausplatz Freiestrasse 20.";"jpeg";"Bezirksausstellung für Industrie, Gerwerbe und Landwirtschaft";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"d8ebde97acee4174ac307c4feb0fcdb1";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/d8ebde97acee4174ac307c4feb0fcdb1/image";"1909_17_014.jpg";"1909_17_014";"Gujer, Julius";1909;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Nachgebaute Einsiedlerhütte vor der Turnhalle an der Freiestrasse 20.";"jpeg";"Bezirksausstellung für Industrie, Gerwerbe und Landwirtschaft";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"7f3a66e685004c1688ffec1681fbb934";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/7f3a66e685004c1688ffec1681fbb934/image";"1909_17_015.jpg";"1909_17_015";"Gujer, Julius";1909;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Nachgebaute Einsiedlerhütte vor der Turnhalle an der Freiestrasse 20.";"jpeg";"Bezirksausstellung für Industrie, Gerwerbe und Landwirtschaft";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"885b84da7a3a41d5bf9f04d48886ccdb";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/885b84da7a3a41d5bf9f04d48886ccdb/image";"1909_17_016.jpg";"1909_17_016";"Gujer, Julius";1909;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Turicum-Automobil als 1. Preis an der Ausstellung auf der Ausstellung an der Freiestrasse 20. ";"jpeg";"Bezirksausstellung für Industrie, Gerwerbe und Landwirtschaft";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"0f8c2e3c5a76418a9168fc19443a79b5";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/0f8c2e3c5a76418a9168fc19443a79b5/image";"1909_17_017.jpg";"1909_17_017";"Gujer, Julius";1909;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Blick entlang der Rückfassade des Schulhauses zur Turnhalle an der Freiestrasse 20.";"jpeg";"Bezirksausstellung für Industrie, Gerwerbe und Landwirtschaft";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"ae1f687619c541179d1ff61d520822ab";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/ae1f687619c541179d1ff61d520822ab/image";"1909_17_018.jpg";"1909_17_018";"Gujer, Julius";1909;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Südwestecke des Schulhauses Freiestrasse 20. Ganz links Turnhalle.";"jpeg";"Bezirksausstellung für Industrie, Gerwerbe und Landwirtschaft";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"0c9422678c474a95b68013a911be1228";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/0c9422678c474a95b68013a911be1228/image";"1909_17_019.jpg";"1909_17_019";"Gujer, Julius";1909;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Rückfassade Schulhaus Freiestrasse 20 mit Blick nach Osten. ";"jpeg";"Bezirksausstellung für Industrie, Gerwerbe und Landwirtschaft";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"b4216adc100f4412ae5e8a5f609c55e3";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/b4216adc100f4412ae5e8a5f609c55e3/image";"1909_17_020.jpg";"1909_17_020";"Gujer, Julius";1909;"696637,244940";"Zürichstrasse 1";"8610 Uster";"Baugeschichte Stadtraum";"Bläserumzug auf der Zürichstrasse. Ganz links Zürichstrasse 1 Villa Zangger. Im Hintergrund Haus an der Zürichstrasse 7 an dessen Stelle sich heute das Stadthofhochhaus erhebt. Im Vordergrund rechts Einmündung der Bahnhofstrasse. ";"jpeg";"Bezirksausstellung für Industrie, Gerwerbe und Landwirtschaft";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"6c1c56d08d1041ceafa4dd7a78e4e19b";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6c1c56d08d1041ceafa4dd7a78e4e19b/image";"1909_17_023.jpg";"1909_17_023";"Gujer, Julius";1909;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Turnhalle an der Freiestrasse 20. ";"jpeg";"Bezirksausstellung für Industrie, Gerwerbe und Landwirtschaft";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e77b3057dd324ce78eb1a977e8c65d4c";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e77b3057dd324ce78eb1a977e8c65d4c/image";"1909_17_024.jpg";"1909_17_024";"Gujer, Julius";1909;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"Ausstellungszelt („Blumenhalle“) vor der Turnhalle Freiestrasse 20. ";"jpeg";"Bezirksausstellung für Industrie, Gerwerbe und Landwirtschaft";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
